order_id,order_date,store_id,product_id,product_name,category,quantity,unit_price,region
ORD-02338,2026-05-22,ST-022,SKU-TY-005,Remote Control Car,Toys,2,16.99,West
ORD-04266,2026-07-29,ST-003,SKU-ST-002,Gel Pen Pack of 10,Stationery,3,1.49,East
ORD-02404,2026-05-25,ST-010,SKU-HM-002,LED Desk Lamp,Home,2,11.99,North
ORD-00043,2026-03-02,ST-023,SKU-TY-004,Board Game Family Pack,Toys,4,14.99,North
ORD-04936,2026-08-22,ST-008,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,West
ORD-03131,2026-06-20,ST-019,SKU-HM-002,LED Desk Lamp,Home,2,11.99,North
ORD-00999,2026-04-04,ST-003,SKU-GR-002,Green Tea Box 25pk,Grocery,1,2.49,West
ORD-00871,2026-03-30,ST-011,SKU-AP-001,Cotton T-Shirt,Apparel,1,4.99,West
ORD-02246,2026-05-19,ST-007,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,2,8.99,North
ORD-04260,2026-07-29,ST-016,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,Central
ORD-00034,2026-03-02,ST-009,SKU-EL-002,USB-C Charger 30W,Electronics,2,8.99,South
ORD-02762,2026-06-07,ST-013,SKU-EL-003,Bluetooth Speaker,Electronics,5,24.99,South
ORD-03481,2026-07-03,ST-016,SKU-AP-002,Running Shoes,Apparel,4,29.99,South
ORD-00116,2026-03-04,ST-004,SKU-EL-004,Power Bank 10000mAh,Electronics,4,12.99,North
ORD-02650,2026-06-04,ST-011,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,North
ORD-02127,2026-05-15,ST-020,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,East
ORD-03564,2026-07-06,ST-018,SKU-ST-001,Notebook A5 Ruled,Stationery,1,1.29,North
ORD-00726,2026-03-26,ST-024,SKU-AP-005,Rain Jacket,Apparel,4,18.99,South
ORD-04319,2026-08-01,ST-020,SKU-ST-003,Desk Organizer,Stationery,1,5.99,North
ORD-02899,2026-06-12,ST-002,SKU-EL-001,Wireless Earbuds,Electronics,1,18.49,West
ORD-02936,2026-06-13,ST-003,SKU-EL-001,Wireless Earbuds,Electronics,2,18.49,South
ORD-01138,2026-04-09,ST-022,SKU-EL-005,Smartwatch Band,Electronics,1,7.99,South
ORD-01160,2026-04-10,ST-017,SKU-TY-004,Board Game Family Pack,Toys,3,14.99,West
ORD-04007,2026-07-20,ST-003,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,West
ORD-00048,2026-03-02,ST-022,SKU-ST-001,Notebook A5 Ruled,Stationery,4,1.29,South
ORD-00186,2026-03-07,ST-004,SKU-BE-002,Sunscreen SPF 50,Beauty,4,5.49,Central
ORD-02120,2026-05-14,ST-010,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,North
ORD-01460,2026-04-21,ST-024,SKU-ST-001,Notebook A5 Ruled,Stationery,4,1.29,South
ORD-00893,2026-03-31,ST-021,SKU-TY-002,,Toys,3,12.99,North
ORD-04245,2026-07-28,ST-013,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,2,8.99,West
ORD-00696,2026-03-24,ST-020,SKU-AP-002,Running Shoes,Apparel,1,29.99,South
ORD-01588,2026-04-26,ST-021,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,North
ORD-01033,2026-04-05,ST-010,SKU-ST-004,Sticky Notes Set,Stationery,2,0.99,South
ORD-01647,2026-04-27,ST-004,SKU-AP-004,Wool Socks 3-pack,Apparel,1,3.49,West
ORD-04835,2026-08-19,ST-013,SKU-BE-002,Sunscreen SPF 50,Beauty,5,5.49,West
ORD-02383,2026-05-24,ST-009,SKU-BE-002,Sunscreen SPF 50,Beauty,4,5.49,South
ORD-00410,2026-03-14,ST-014,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,North
ORD-01235,2026-04-12,ST-011,SKU-TY-002,Building Blocks 100pc,Toys,,12.99,South
ORD-00435,2026-03-15,ST-005,SKU-EL-002,USB-C Charger 30W,Electronics,2,8.99,South
ORD-01532,2026-04-24,ST-005,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,Central
ORD-03942,2026-07-18,ST-024,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,Central
ORD-03686,2026-07-10,ST-020,SKU-HM-003,Cotton Bedsheet Set,Home,5,14.99,East
ORD-01023,2026-04-05,ST-003,SKU-BE-005,Lip Balm Pack of 3,Beauty,1,1.49,South
ORD-04714,2026-08-15,ST-020,SKU-HM-003,Cotton Bedsheet Set,Home,3,14.99,Central
ORD-04780,2026-08-17,ST-002,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,North
ORD-02961,2026-06-14,ST-014,SKU-AP-001,Cotton T-Shirt,Apparel,5,4.99,East
ORD-00599,2026-03-21,ST-023,SKU-TY-004,Board Game Family Pack,Toys,2,14.99,West
ORD-04208,2026-07-27,ST-004,SKU-HM-005,Storage Basket Set,Home,1,6.99,Central
ORD-04588,2026-08-10,ST-011,SKU-ST-003,Desk Organizer,Stationery,5,5.99,North
ORD-04677,2026-08-14,ST-002,SKU-EL-003,Bluetooth Speaker,Electronics,2,24.99,East
ORD-03354,2026-06-28,ST-006,SKU-AP-002,Running Shoes,Apparel,3,29.99,South
ORD-02966,2026-06-15,ST-002,SKU-HM-003,Cotton Bedsheet Set,Home,4,14.99,West
ORD-01355,2026-04-17,ST-011,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,4,8.99,South
ORD-03493,2026-07-04,ST-007,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,4,8.99,West
ORD-02677,2026-06-04,ST-001,SKU-TY-002,Building Blocks 100pc,Toys,1,12.99,East
ORD-00801,2026-03-28,ST-023,SKU-TY-004,Board Game Family Pack,Toys,5,14.99,North
ORD-04980,2026-08-24,ST-024,SKU-BE-002,Sunscreen SPF 50,Beauty,3,5.49,South
ORD-02544,2026-05-30,ST-008,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,North
ORD-01353,2026-04-17,ST-020,SKU-TY-002,Building Blocks 100pc,Toys,2,12.99,South
ORD-01623,2026-04-27,ST-010,SKU-BE-004,Hand Cream 100ml,Beauty,3,1.99,East
ORD-03280,2026-06-25,ST-003,SKU-EL-002,USB-C Charger 30W,Electronics,2,8.99,South
ORD-02710,2026-06-05,ST-021,SKU-ST-002,Gel Pen Pack of 10,Stationery,1,1.49,South
ORD-02322,2026-05-22,ST-015,SKU-BE-003,Shampoo 400ml,Beauty,2,3.49,East
ORD-00790,2026-03-28,ST-019,SKU-HM-002,LED Desk Lamp,Home,1,11.99,Central
ORD-04129,2026/07/24,ST-013,SKU-TY-005,Remote Control Car,Toys,4,16.99,North
ORD-02249,2026-05-20,ST-021,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,4,2.49,South
ORD-01455,2026-04-21,ST-024,SKU-GR-005,Dark Chocolate Bar,Grocery,4,1.79,East
ORD-01146,2026-04-09,ST-003,SKU-EL-002,USB-C Charger 30W,Electronics,3,8.99,West
ORD-01450,2026-04-21,ST-005,SKU-ST-001,Notebook A5 Ruled,Stationery,3,1.29,North
ORD-01940,2026-05-08,ST-001,SKU-ST-004,Sticky Notes Set,Stationery,2,0.99,West
ORD-01321,2026-04-16,ST-012,SKU-AP-003,Denim Jacket,Apparel,4,23.99,North
ORD-03352,2026-06-28,ST-010,SKU-EL-002,USB-C Charger 30W,Electronics,2,8.99,Central
ORD-01841,2026-05-04,ST-017,SKU-HM-003,Cotton Bedsheet Set,Home,2,14.99,South
ORD-00389,2026-03-14,ST-016,SKU-BE-002,Sunscreen SPF 50,Beauty,5,5.49,Central
ORD-01203,2026-04-11,ST-006,SKU-TY-002,Building Blocks 100pc,Toys,1,12.99,North
ORD-03668,2026-07-09,ST-010,SKU-HM-005,Storage Basket Set,Home,4,6.99,North
ORD-03999,2026-07-20,ST-009,SKU-TY-005,Remote Control Car,Toys,2,16.99,West
ORD-01496,2026-04-22,ST-004,SKU-ST-002,Gel Pen Pack of 10,Stationery,4,1.49,North
ORD-03423,2026-07-01,ST-005,SKU-GR-005,Dark Chocolate Bar,Grocery,2,1.79,East
ORD-01000,2026-04-04,ST-014,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,East
ORD-02914,2026-06-13,ST-004,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,1,1.99,West
ORD-01653,2026-04-28,ST-018,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,West
ORD-02430,2026-05-25,ST-007,SKU-AP-002,Running Shoes,Apparel,1,29.99,East
ORD-02831,2026-06-10,ST-020,SKU-HM-001,Ceramic Mug Set,Home,2,5.99,East
ORD-00017,2026-03-01,ST-016,SKU-BE-004,Hand Cream 100ml,Beauty,5,1.99,South
ORD-03703,2026-07-11,ST-022,SKU-ST-003,Desk Organizer,Stationery,1,5.99,East
ORD-02066,2026-05-12,ST-021,SKU-BE-004,Hand Cream 100ml,Beauty,1,1.99,North
ORD-01474,2026-04-21,ST-018,SKU-TY-003,Plush Bear Medium,Toys,5,6.49,Central
ORD-01649,2026-04-27,ST-014,SKU-AP-004,Wool Socks 3-pack,Apparel,5,3.49,East
ORD-03985,2026-07-20,ST-019,SKU-ST-003,Desk Organizer,Stationery,2,5.99,East
ORD-04771,2026-08-16,ST-009,SKU-AP-002,Running Shoes,Apparel,1,29.99,South
ORD-03249,2026-06-25,ST-018,SKU-BE-002,Sunscreen SPF 50,Beauty,4,5.49,West
ORD-02986,2026-06-15,ST-008,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,2,2.49,West
ORD-04553,2026-08-09,ST-015,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,Central
ORD-03121,2026-06-20,ST-001,SKU-EL-004,Power Bank 10000mAh,Electronics,2,12.99,West
ORD-00113,2026-03-04,ST-016,SKU-GR-002,Green Tea Box 25pk,Grocery,1,2.49,North
ORD-00417,2026-03-14,ST-011,SKU-HM-005,Storage Basket Set,Home,1,6.99,West
ORD-03524,2026-07-04,ST-021,SKU-HM-003,Cotton Bedsheet Set,Home,3,14.99,West
ORD-04940,2026-08-22,ST-015,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,North
ORD-01549,2026-04-24,ST-002,SKU-AP-005,Rain Jacket,Apparel,5,18.99,West
ORD-02854,2026-06-11,ST-009,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,North
ORD-03826,2026-07-15,ST-010,SKU-AP-003,Denim Jacket,Apparel,3,23.99,West
ORD-02825,2026-06-10,ST-014,SKU-BE-003,Shampoo 400ml,Beauty,1,3.49,South
ORD-04692,2026-08-14,ST-001,SKU-TY-005,Remote Control Car,Toys,5,16.99,South
ORD-00878,2026-03-31,ST-021,SKU-TY-003,Plush Bear Medium,Toys,3,6.49,Central
ORD-03777,2026-07-13,ST-015,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,2,2.49,East
ORD-04167,2026-07-25,ST-002,SKU-AP-005,Rain Jacket,Apparel,1,18.99,East
ORD-01187,2026-04-11,ST-015,SKU-BE-005,Lip Balm Pack of 3,Beauty,4,1.49,North
ORD-05060,2026-08-26,ST-009,SKU-AP-004,Wool Socks 3-pack,Apparel,1,3.49,East
ORD-02635,2026-06-03,ST-003,SKU-EL-001,Wireless Earbuds,Electronics,2,18.49,South
ORD-00686,2026-03-24,ST-006,SKU-TY-001,Wooden Puzzle Set,Toys,3,7.99,North
ORD-03590,2026-07-06,ST-017,SKU-TY-001,Wooden Puzzle Set,Toys,2,7.99,West
ORD-00044,2026-03-02,ST-020,SKU-GR-005,Dark Chocolate Bar,Grocery,4,1.79,West
ORD-02327,2026-05-22,ST-009,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,East
ORD-04572,2026-08-10,ST-023,SKU-BE-003,Shampoo 400ml,Beauty,2,3.49,North
ORD-01323,2026-04-16,ST-008,SKU-AP-001,Cotton T-Shirt,Apparel,1,4.99,South
ORD-01442,2026-04-20,ST-004,SKU-TY-003,Plush Bear Medium,Toys,2,6.49,Central
ORD-05082,2026-08-27,ST-015,SKU-GR-002,Green Tea Box 25pk,Grocery,1,2.49,East
ORD-02520,2026-05-29,ST-001,SKU-ST-003,Desk Organizer,Stationery,3,5.99,East
ORD-03237,2026-06-24,ST-011,SKU-AP-003,Denim Jacket,Apparel,1,23.99,North
ORD-04326,2026-08-01,ST-018,SKU-EL-005,Smartwatch Band,Electronics,1,7.99,East
ORD-00336,2026-03-12,ST-024,SKU-ST-004,Sticky Notes Set,Stationery,5,0.99,North
ORD-03654,2026-07-09,ST-004,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,South
ORD-02084,2026-05-13,ST-021,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,3,2.49,South
ORD-03063,2026-06-18,ST-002,SKU-HM-001,Ceramic Mug Set,Home,3,5.99,East
ORD-01741,2026-05-01,ST-001,SKU-AP-002,Running Shoes,Apparel,4,29.99,West
ORD-03300,2026-06-26,ST-004,SKU-EL-005,Smartwatch Band,Electronics,1,7.99,East
ORD-03806,2026-07-14,ST-003,SKU-HM-004,Non-stick Pan 24cm,Home,5,9.99,East
ORD-03112,2026-06-20,ST-024,SKU-GR-002,Green Tea Box 25pk,Grocery,5,2.49,North
ORD-04443,2026-08-05,ST-022,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,Central
ORD-00806,2026-03-28,ST-009,SKU-EL-004,Power Bank 10000mAh,Electronics,1,12.99,Central
ORD-02690,2026-06-05,ST-023,SKU-ST-001,Notebook A5 Ruled,Stationery,5,1.29,North
ORD-02204,2026-05-18,ST-018,SKU-AP-001,Cotton T-Shirt,Apparel,1,4.99,Central
ORD-03402,2026/06/30,ST-005,SKU-HM-001,Ceramic Mug Set,Home,5,5.99,South
ORD-01808,2026-05-03,ST-012,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,Central
ORD-03126,2026-06-20,ST-013,SKU-EL-005,Smartwatch Band,Electronics,3,7.99,North
ORD-04693,2026-08-14,ST-003,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,3,2.49,North
ORD-04673,2026-08-14,ST-021,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,Central
ORD-03931,2026-07-18,ST-023,SKU-ST-003,Desk Organizer,Stationery,1,5.99,West
ORD-04832,2026-08-19,ST-002,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,Central
ORD-03568,2026-07-06,ST-008,SKU-TY-001,Wooden Puzzle Set,Toys,1,7.99,Central
ORD-00109,2026-03-04,ST-002,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,East
ORD-04933,2026-08-22,ST-006,SKU-ST-003,Desk Organizer,Stationery,2,5.99,North
ORD-02301,2026-05-21,ST-011,SKU-ST-001,Notebook A5 Ruled,Stationery,4,1.29,East
ORD-03281,2026-06-26,ST-003,SKU-TY-002,Building Blocks 100pc,Toys,5,12.99,North
ORD-04994,2026-08-24,ST-003,SKU-EL-005,Smartwatch Band,Electronics,3,7.99,West
ORD-04391,2026-08-03,ST-002,SKU-AP-001,Cotton T-Shirt,Apparel,2,4.99,East
ORD-00728,2026-03-26,ST-013,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,4,8.99,South
ORD-03982,2026-07-19,ST-003,SKU-AP-005,Rain Jacket,Apparel,1,18.99,West
ORD-02682,2026-06-04,ST-023,SKU-GR-002,Green Tea Box 25pk,Grocery,3,2.49,East
ORD-04948,2026-08-23,ST-022,SKU-AP-003,Denim Jacket,Apparel,1,23.99,East
ORD-01242,2026-04-13,ST-006,SKU-ST-002,Gel Pen Pack of 10,Stationery,5,1.49,North
ORD-02347,2026-05-23,ST-011,SKU-TY-005,Remote Control Car,Toys,1,16.99,East
ORD-02415,2026-05-25,ST-017,SKU-TY-005,Remote Control Car,Toys,2,16.99,Central
ORD-03655,2026-07-09,ST-002,SKU-TY-003,Plush Bear Medium,Toys,4,6.49,North
ORD-03216,2026-06-24,ST-012,SKU-AP-005,Rain Jacket,Apparel,4,18.99,West
ORD-01427,2026-04-20,ST-011,SKU-EL-001,Wireless Earbuds,Electronics,3,18.49,West
ORD-03528,2026-07-05,ST-008,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,4,2.49,West
ORD-02151,2026-05-16,ST-016,SKU-TY-001,Wooden Puzzle Set,Toys,2,7.99,Central
ORD-00553,2026-03-20,ST-013,SKU-AP-002,Running Shoes,Apparel,4,29.99,South
ORD-02613,2026-06-02,ST-016,SKU-EL-003,Bluetooth Speaker,Electronics,4,24.99,North
ORD-01799,2026-05-03,ST-016,SKU-ST-003,Desk Organizer,Stationery,1,5.99,North
ORD-02874,2026-06-11,ST-012,SKU-TY-003,Plush Bear Medium,Toys,4,6.49,North
ORD-00081,2026-03-03,ST-015,SKU-AP-003,Denim Jacket,Apparel,1,23.99,West
ORD-02769,2026-06-08,ST-015,SKU-TY-001,Wooden Puzzle Set,Toys,2,7.99,West
ORD-03933,2026-07-18,ST-012,SKU-HM-004,Non-stick Pan 24cm,Home,2,9.99,South
ORD-02014,2026-05-10,ST-014,SKU-EL-003,Bluetooth Speaker,Electronics,2,24.99,East
ORD-03324,2026-06-27,ST-023,SKU-HM-002,LED Desk Lamp,Home,2,11.99,East
ORD-00876,2026-03-31,ST-005,SKU-ST-004,Sticky Notes Set,Stationery,5,0.99,West
ORD-00156,2026-03-06,ST-021,SKU-HM-003,Cotton Bedsheet Set,Home,2,14.99,Central
ORD-02228,2026-05-19,ST-002,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,5,1.99,West
ORD-02193,2026-05-17,ST-021,SKU-TY-002,Building Blocks 100pc,Toys,4,12.99,East
ORD-04898,2026-08-21,ST-015,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,North
ORD-00261,2026-03-09,ST-019,SKU-TY-004,Board Game Family Pack,Toys,3,14.99,Central
ORD-00693,2026-03-24,ST-003,SKU-EL-005,Smartwatch Band,Electronics,2,7.99,North
ORD-01188,2026-04-11,ST-002,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,2,8.99,West
ORD-02289,2026-05-21,ST-024,SKU-HM-001,Ceramic Mug Set,Home,2,5.99,East
ORD-03340,2026-06-28,ST-004,SKU-HM-005,Storage Basket Set,Home,4,6.99,Central
ORD-02553,2026-05-31,ST-004,SKU-AP-003,Denim Jacket,Apparel,3,23.99,Central
ORD-02880,2026-06-12,ST-013,SKU-HM-004,Non-stick Pan 24cm,Home,1,9.99,North
ORD-00833,2026-03-29,ST-006,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,South
ORD-03871,2026-07-16,ST-022,SKU-AP-004,Wool Socks 3-pack,Apparel,1,3.49,South
ORD-02394,2026-05-24,ST-016,SKU-EL-005,Smartwatch Band,Electronics,4,7.99,East
ORD-01495,2026-04-22,ST-013,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,3,2.49,North
ORD-02549,2026-05-30,ST-003,SKU-BE-003,Shampoo 400ml,Beauty,2,3.49,North
ORD-03045,2026-06-17,ST-006,SKU-EL-001,Wireless Earbuds,Electronics,4,18.49,North
ORD-00251,2026-03-09,ST-015,SKU-EL-002,USB-C Charger 30W,Electronics,2,8.99,East
ORD-02341,2026-05-23,ST-001,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,4,8.99,East
ORD-04749,2026-08-16,ST-023,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,3,8.99,South
ORD-04273,2026-07-30,ST-022,SKU-ST-001,Notebook A5 Ruled,Stationery,3,1.29,East
ORD-00420,2026-03-15,ST-002,SKU-EL-005,Smartwatch Band,Electronics,2,7.99,Central
ORD-01172,2026-04-10,ST-002,SKU-HM-003,Cotton Bedsheet Set,Home,4,14.99,East
ORD-04170,2026-07-26,ST-011,SKU-EL-005,Smartwatch Band,Electronics,1,7.99,East
ORD-04144,2026-07-25,ST-020,SKU-HM-005,Storage Basket Set,Home,3,6.99,South
ORD-02460,2026-05-27,ST-014,SKU-AP-004,Wool Socks 3-pack,Apparel,1,3.49,South
ORD-03437,2026-07-02,ST-021,SKU-GR-005,Dark Chocolate Bar,Grocery,2,1.79,East
ORD-04736,2026-08-15,ST-023,SKU-EL-003,Bluetooth Speaker,Electronics,1,24.99,South
ORD-02550,2026-05-30,ST-009,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,West
ORD-04418,2026-08-04,ST-008,SKU-GR-002,Green Tea Box 25pk,Grocery,1,2.49,Central
ORD-00847,2026-03-30,ST-020,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,1,2.49,East
ORD-02293,2026-05-21,ST-022,SKU-EL-002,USB-C Charger 30W,Electronics,2,8.99,East
ORD-03539,2026-07-05,ST-008,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,West
ORD-03238,2026-06-24,ST-017,SKU-AP-004,Wool Socks 3-pack,Apparel,2,3.49,Central
ORD-00856,2026-03-30,ST-008,SKU-AP-003,Denim Jacket,Apparel,4,23.99,West
ORD-04392,2026/08/03,ST-018,SKU-GR-002,Green Tea Box 25pk,Grocery,4,2.49,North
ORD-00020,2026-03-01,ST-012,SKU-AP-005,Rain Jacket,Apparel,2,18.99,South
ORD-03359,2026-06-28,ST-020,SKU-TY-003,Plush Bear Medium,Toys,1,6.49,North
ORD-03935,2026-07-18,ST-012,SKU-ST-002,Gel Pen Pack of 10,Stationery,1,1.49,East
ORD-00032,2026-03-01,ST-012,SKU-AP-005,Rain Jacket,Apparel,3,18.99,South
ORD-02577,2026-06-01,ST-022,SKU-EL-003,Bluetooth Speaker,Electronics,1,24.99,North
ORD-02761,2026-06-07,ST-013,SKU-ST-004,Sticky Notes Set,Stationery,3,0.99,East
ORD-02377,2026-05-24,ST-003,SKU-TY-001,Wooden Puzzle Set,Toys,5,7.99,South
ORD-00640,2026-03-23,ST-008,SKU-BE-005,Lip Balm Pack of 3,Beauty,2,1.49,South
ORD-04048,2026-07-21,ST-008,SKU-HM-003,Cotton Bedsheet Set,Home,4,14.99,Central
ORD-03194,2026-06-23,ST-012,SKU-HM-005,Storage Basket Set,Home,4,6.99,East
ORD-03544,2026-07-05,ST-003,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,1,8.99,North
ORD-00668,2026-03-24,ST-024,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,East
ORD-02130,2026-05-15,ST-024,SKU-TY-004,Board Game Family Pack,Toys,1,14.99,Central
ORD-01354,2026-04-17,ST-013,SKU-BE-002,Sunscreen SPF 50,Beauty,1,5.49,North
ORD-03041,2026-06-17,ST-007,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,4,8.99,East
ORD-01726,2026-04-30,ST-024,SKU-AP-001,Cotton T-Shirt,Apparel,,4.99,West
ORD-02119,2026-05-14,ST-005,SKU-GR-005,Dark Chocolate Bar,Grocery,1,1.79,North
ORD-04851,2026-08-19,ST-014,SKU-BE-003,Shampoo 400ml,Beauty,4,3.49,East
ORD-03538,2026-07-05,ST-012,SKU-HM-002,LED Desk Lamp,Home,2,11.99,West
ORD-02332,2026-05-22,ST-010,SKU-BE-002,Sunscreen SPF 50,Beauty,2,5.49,Central
ORD-03102,2026-06-19,ST-007,SKU-HM-001,Ceramic Mug Set,Home,1,5.99,South
ORD-02926,2026-06-13,ST-021,SKU-GR-005,Dark Chocolate Bar,Grocery,2,1.79,North
ORD-01168,2026-04-10,ST-009,SKU-EL-004,Power Bank 10000mAh,Electronics,2,12.99,North
ORD-03410,2026-07-01,ST-012,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,East
ORD-04291,2026-07-31,ST-019,SKU-TY-001,Wooden Puzzle Set,Toys,1,7.99,North
ORD-02370,2026-05-24,ST-016,SKU-HM-004,Non-stick Pan 24cm,Home,4,9.99,South
ORD-00872,2026-03-30,ST-008,SKU-GR-001,Organic Almonds 500g,Grocery,2,6.49,South
ORD-01748,2026-05-01,ST-019,SKU-AP-003,Denim Jacket,Apparel,1,23.99,West
ORD-03449,2026-07-02,ST-010,SKU-GR-004,Whole Wheat Pasta 1kg,Grocery,1,1.99,West
ORD-02653,2026-06-04,ST-018,SKU-AP-004,Wool Socks 3-pack,Apparel,4,3.49,West
ORD-02616,2026-06-02,ST-023,SKU-AP-001,Cotton T-Shirt,Apparel,1,4.99,West
ORD-00702,2026-03-25,ST-016,SKU-BE-003,Shampoo 400ml,Beauty,2,3.49,Central
ORD-02836,2026-06-10,ST-007,SKU-EL-005,Smartwatch Band,Electronics,3,7.99,South
ORD-02385,2026-05-24,ST-003,SKU-EL-004,Power Bank 10000mAh,Electronics,2,12.99,North
ORD-00188,2026-03-07,ST-021,SKU-TY-004,Board Game Family Pack,Toys,4,14.99,Central
ORD-00147,2026-03-06,ST-022,SKU-ST-001,,Stationery,2,1.29,South
ORD-02826,2026-06-10,ST-021,SKU-AP-005,Rain Jacket,Apparel,1,18.99,South
ORD-00636,2026-03-22,ST-002,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,5,2.49,Central
ORD-03737,2026-07-12,ST-021,SKU-ST-003,Desk Organizer,Stationery,1,5.99,East
ORD-00241,2026-03-09,ST-004,SKU-BE-003,Shampoo 400ml,Beauty,3,3.49,North
ORD-01255,2026-04-13,ST-024,SKU-TY-002,Building Blocks 100pc,Toys,5,12.99,South
ORD-00470,2026-03-17,ST-017,SKU-GR-002,Green Tea Box 25pk,Grocery,4,2.49,South
ORD-04196,2026-07-27,ST-001,SKU-TY-002,Building Blocks 100pc,Toys,4,12.99,South
ORD-02956,2026-06-14,ST-004,SKU-BE-001,Aloe Vera Gel 200ml,Beauty,5,2.49,Central
ORD-01517,2026-04-23,ST-002,SKU-ST-004,Sticky Notes Set,Stationery,1,0.99,West
ORD-00605,2026-03-21,ST-006,SKU-EL-005,Smartwatch Band,Electronics,4,7.99,Central
ORD-05055,2026-08-26,ST-008,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,Central
ORD-00476,2026-03-17,ST-003,SKU-BE-005,Lip Balm Pack of 3,Beauty,2,1.49,Central
ORD-01253,2026-04-13,ST-011,SKU-ST-003,Desk Organizer,Stationery,2,5.99,South
ORD-02785,2026-06-08,ST-023,SKU-TY-001,Wooden Puzzle Set,Toys,4,7.99,South
ORD-04847,2026-08-19,ST-013,SKU-TY-005,Remote Control Car,Toys,1,16.99,North
ORD-00628,2026-03-22,ST-017,SKU-AP-005,Rain Jacket,Apparel,1,18.99,Central
ORD-04530,2026-08-08,ST-023,SKU-EL-003,Bluetooth Speaker,Electronics,1,24.99,Central
ORD-04976,2026-08-23,ST-016,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,Central
ORD-04377,2026-08-03,ST-021,SKU-TY-005,Remote Control Car,Toys,5,16.99,North
ORD-03585,2026-07-06,ST-021,SKU-EL-002,USB-C Charger 30W,Electronics,1,8.99,Central
ORD-02739,2026-06-06,ST-017,SKU-HM-005,Storage Basket Set,Home,1,6.99,South
ORD-03498,2026-07-04,ST-011,SKU-AP-002,Running Shoes,Apparel,5,29.99,South
ORD-04722,2026-08-15,ST-002,SKU-HM-003,Cotton Bedsheet Set,Home,1,14.99,Central
ORD-02323,2026-05-22,ST-015,SKU-EL-001,Wireless Earbuds,Electronics,1,18.49,East
ORD-00461,2026-03-16,ST-014,SKU-GR-003,Extra Virgin Olive Oil 1L,Grocery,2,8.99,West
ORD-00167,2026-03-06,ST-016,SKU-GR-001,Organic Almonds 500g,Grocery,1,6.49,North
ORD-04075,2026-07-22,ST-003,SKU-ST-001,Notebook A5 Ruled,Stationery,1,1.29,Central
ORD-03303,2026-06-26,ST-019,SKU-AP-003,Denim Jacket,Apparel,1,23.99,South
